PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Significance_Tier,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
FSCN1_HUMAN,0.18551861655980106,0.26296678086077724,0.8056064674840752,Not Significant,3.09131667067517,3.08953047390822,3.2679448465989314,3.729726287502578,3.4073881657734555,2.5333800406584084,3.568229554860099,3.386086995329604,2.9437353561142987,2.9764963320389914,2.9002493607394064,3.1040292820765343,2.7638116092264107,3.2361783989931205,3.0009900643500247,2.748131727026404,3.12849336605258,2.8883400615188943,3.091168651294465
FUBP1_HUMAN,0.03710434719788802,0.9335624958295294,0.9895248192582636,Not Significant,3.1028325353344544,3.197227190269232,3.360689515198694,2.4369556345262473,3.5024306224988497,0.13750352374993502,3.994795642140042,2.507406062490218,2.1368255240670466,3.4144730742222285,2.659804118813818,2.6542693405253166,2.5576151744179056,2.6144854374103828,2.911133463079483,2.6485704417185794,2.147116739013166,2.898039922271447,2.0621289064889976
FUBP2_HUMAN,0.13288092813102725,0.8068100343037855,0.9887017680373194,Not Significant,3.04936629553322,2.4068608406650873,2.55492057083367,2.984578198501084,3.6149941965289387,3.0421262583654696,2.6614456494391163,3.174657940192276,0.13750352374993502,2.8779073019709625,2.919214244599014,2.509385165840721,0.13750352374993502,2.7351235996810357,2.636841803653438,3.457368431069769,3.0223728906767535,2.283182992681893,3.5676014809450325
FUMH_HUMAN,0.29643082304990676,0.5470731801778502,0.9434295107172993,Not Significant,0.13750352374993502,1.7934339132216133,0.13750352374993502,2.4083827380457863,0.13750352374993502,0.13750352374993502,1.6680564381628598,2.298482813093063,0.13750352374993502,0.13750352374993502,1.6345632694869314,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.7341710817213625,1.7362609382498992,2.030103130668189
FUS_HUMAN,0.07926194232727735,0.7601244632997333,0.9796113189284367,Not Significant,5.386164995800017,6.485641161278536,6.617207113936249,5.7174795972032735,5.7938330511237695,6.592639177093551,6.663302623249753,6.136382380028339,5.71912716080138,7.591086038258903,6.36963088436021,6.601562024879336,6.197704880819714,6.6623964961164726,5.813871116819405,6.3411962150201635,6.301655423981577,6.268670439952197,5.762328775912093
FXR1_HUMAN,-0.07210170993868203,0.547072560395522,0.9434295107172993,Not Significant,4.217498577458568,4.6592110560121,4.588013052892012,4.906512037044038,4.421668007493333,4.456697485991055,4.327669564026014,4.909895656833182,4.61494876700313,4.573401023181032,4.737943525806916,4.397605048798014,4.453683996739836,4.923853291783191,4.609610762162867,4.615405106974046,4.654515063129124,5.1594947611110324,4.711381716190047
G3BP1_HUMAN,0.07905348026714076,0.5542807002113597,0.9452072811842778,Not Significant,3.8904970550348597,4.104414800704052,4.552692715456871,4.163057531205754,4.33702869838098,4.391102724655734,4.436394817150101,4.346073056614157,4.496531781626645,4.467547030748283,4.757907666120394,4.739704808289191,4.3738621894368,4.892802325689772,3.931214232888879,4.0760648486570235,4.226156094824199,4.326380613935243,4.19703035064381
G3BP2_HUMAN,-0.07051679797672072,0.61635584492093,0.9670583591688167,Not Significant,3.350607145597976,3.5337440004614082,3.8883462125859753,3.9453546289744383,3.8958658794728116,3.211657854445182,3.7298223229638565,4.174310984150809,3.85977778956956,3.8698309772744466,3.894076131959704,4.1575076154376935,3.587444106251039,4.349351285805821,3.7934498450533116,4.096452424712485,3.6590209824194972,3.688382018186778,3.81322267475795
G3PT_HUMAN,-0.1539944395288142,0.23885429512281278,0.7866791925197123,Not Significant,5.869805690737243,6.943996532775458,6.649483343526215,6.940598699191036,6.434077333975931,6.262084215139129,6.403404147789464,7.058910341835042,6.72868245323057,7.073524961766104,6.720645602591243,6.890080917728198,6.602943599002291,7.106418030262125,6.814242956490429,6.781420936156193,6.735534824786876,6.958637080930382,6.9646049263925285
G3P_HUMAN,-0.0486246790527165,0.7187253402698489,0.977007225795428,Not Significant,5.862979795552484,6.195963600863621,6.193811229216488,6.308697303421391,6.035962433114232,5.712793390733608,6.361645997748021,6.179602961468284,6.139630258521669,5.947695257683614,6.297102442471075,5.938855940920221,5.861160849535843,6.5617656205177814,5.7265019079386015,6.125604568794893,6.430550039957082,6.349719014548453,6.377969535370761
G6PD_HUMAN,0.23702525093997462,0.14269837931061002,0.6635474637943366,Not Significant,3.6814057424860804,4.079101966034314,4.275438479830357,4.407352525578465,4.087736634820113,3.8609765339584063,4.208229533127841,4.463121209546289,3.9451403490363854,3.8327796500407456,3.977271897296277,3.57224687087748,3.892675904714736,4.019527095703531,3.1955502035933416,3.9720141073314212,4.202111228765831,3.743696500402315,4.288584414496072
G6PI_HUMAN,1.1423842755736993,0.06259214491622087,0.5373719687035456,Not Significant,4.330391801141056,4.582570972558193,4.7285359597631595,4.572412524261682,4.849834537630522,4.554859997671929,5.1277625546058605,5.327203794866552,4.380192416879918,5.039889604949896,4.49894218338193,4.151851775173519,4.007515169179999,4.532837600655665,0.13750352374993502,3.9647642007635455,3.6498769573970575,4.391424644293345,4.376249538445628
GABR1_HUMAN,-1.3093716220622915,0.057051433214334334,0.5315641465429671,Not Significant,0.13750352374993502,3.573881313930332,3.6130366953515276,3.404131922195182,2.2240598090370796,0.13750352374993502,2.1891024474532728,2.416271090476067,0.13750352374993502,0.13750352374993502,1.6196866958500962,3.858665252618474,2.858214944911427,4.000460530149703,3.1696648600403097,3.8190556589331686,2.1108134864488752,0.13750352374993502,2.7863572559079386
GAK_HUMAN,-0.9934212944738585,0.041410537453881596,0.4637999811217262,Tier 3: Statistical Trend (Raw P),0.13750352374993502,2.1131066431478556,2.175511254459508,1.7477563286165538,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.8461618604349634,2.146306371848459,2.6119841687312593,2.6322214838488565,2.4752521393725706,2.4552027820400903,1.6357980248703212,2.9482974176268018,2.301301499804418,2.6515101325284007,2.4942098597738664,2.3827392845042956
GALC_HUMAN,-1.0556245051429396,0.11024296475159354,0.6248355696444043,Not Significant,0.13750352374993502,0.13750352374993502,2.590493345334819,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.6610869215947557,0.13750352374993502,0.13750352374993502,3.2309797616848432,2.3364019522591164,0.13750352374993502,2.470379353415643,0.13750352374993502,2.4579091947761658,2.740137772496647,3.181172661350543,1.7010758851247407
GANAB_HUMAN,0.1630935811815064,0.5775689900723391,0.9476823449905776,Not Significant,3.108333581020382,2.4467942498535287,2.784360495604474,3.616029224269415,3.438390339111209,1.7244563008975493,3.990612619261156,3.557032842533256,2.4838791808292284,2.703144609662176,3.634300493438291,3.0213782083256153,2.652378144519414,3.172593382391455,2.65081893830942,3.1620905092871574,3.1561515714081345,2.9014223520554303,3.126263854253602
GAPR1_HUMAN,-0.057083098740413174,0.8274330264074387,0.9890381512365587,Not Significant,2.5012823058127305,2.479147849007242,2.3185602796849727,2.5362684958953547,3.144060104113277,2.5425851376258275,2.205283027604751,1.9175228643595028,3.033810260779322,2.739141030855544,1.7634175327607953,2.734461763054312,1.8644421116150711,2.8133216584544463,1.7469299051177924,2.7186580161462124,2.422070847809031,3.385317017949596,2.6535519237712175
GAR1_HUMAN,-0.11683729282441746,0.5726579328181431,0.9473972667472937,Not Significant,0.13750352374993502,4.6491489127094585,4.454339726967887,4.114907942036401,3.97487391719059,3.838050861245014,3.6904219532078906,4.0301253809938435,4.0241833543160155,4.958729641496949,4.493472321209229,4.541945713180646,3.5456410478613223,4.419605309091211,3.906156911571345,4.737246103780362,3.963602722229008,4.50712053673461,4.438145369842764
GARS_HUMAN,-0.15755745106059438,0.7612365248406292,0.9796113189284367,Not Significant,1.3987066301704838,2.36317419948346,1.3005321408661705,0.13750352374993502,2.2716212402693703,2.003968718718565,1.5417966027054422,2.0430670430368116,2.168022275584965,2.446180201170386,1.837777906874567,2.5432904147213624,2.2875243174514766,2.45484413660657,0.13750352374993502,1.8947919979060714,3.6634707183571664,2.5914684880522785,0.13750352374993502
GBB1_HUMAN,-0.8711473427441512,0.2279494577279823,0.777796343893176,Not Significant,0.13750352374993502,0.13750352374993502,3.3463182507338716,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.812890991350542,0.13750352374993502,0.13750352374993502,3.176521022435086,0.13750352374993502,3.210821957772676,2.7224614159689167,0.13750352374993502,0.13750352374993502,3.269045173538353,3.0312692559587604,0.13750352374993502
GBB2_HUMAN,-0.4495876757787105,0.026606107605124614,0.3825305067791797,Tier 3: Statistical Trend (Raw P),3.182407435739858,3.4904710234115406,2.924641863938933,2.819946394516773,2.695125647475246,3.673710291547504,3.229586328173809,3.437546049071939,3.094363311028163,3.49797888234382,3.322223762183992,3.523705636668111,3.3447078374082615,3.1711016467301265,3.5539476826526077,3.5112883007245035,4.054765893358781,3.874918431274427,4.332746643754112
GBG12_HUMAN,-0.8177994429364523,0.026295778596620332,0.3825305067791797,Tier 3: Statistical Trend (Raw P),3.305054585743124,3.9246504817772982,4.04923201513814,2.719085848054238,2.4933497729833354,2.1622695742168654,3.586557708999685,4.14730389671054,3.621738721552312,4.041484469451761,3.923798972439689,3.770383218281892,4.075853354778263,3.6616511584701987,3.6959126953353834,3.8335033437101527,4.665348810825769,4.790026884241147,4.745305042257239
GCN1_HUMAN,1.201143718735762,0.11499048324366903,0.639043931924815,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.5560235008284447,1.907545519430645,0.13750352374993502,3.5176672496013617,3.4068048470973644,3.5718093973143823,3.2628881208726135,3.168448978828333,0.13750352374993502,0.13750352374993502,2.9478793311956415,2.6083073987747336,0.13750352374993502,3.6521510919195537,3.161189470947312,0.13750352374993502
GDIB_HUMAN,1.188974147105199,0.09666864622671004,0.6188973725622758,Not Significant,2.7726698048925824,3.974524345550177,2.474047591174505,3.18309402824151,4.296692403646164,2.3921004091703124,3.5639559084357715,2.945429381267826,4.289824135757659,3.218055355248107,2.7030837752074337,0.13750352374993502,0.13750352374993502,3.3449445512466105,0.13750352374993502,2.686651533918848,3.3835099794009906,3.8351144686228054,3.4177111156941304
GDN_HUMAN,0.2201413875470215,0.6485388894037898,0.9670583591688167,Not Significant,2.8395114718957863,2.8209855680063165,2.8241406841580523,2.444271719711307,3.004591105854302,2.8442024672631465,3.831456696030854,3.3855317672959964,2.837459076790378,3.287416831739238,1.612540161592308,2.924823374566951,0.13750352374993502,3.2849563941118514,3.375128714437452,3.370440744342272,1.8557270226492213,3.3647599933290615,3.1729989587146115
GELS_HUMAN,-1.0506916560073867,0.0004088017439226578,0.04094306696825388,Tier 1: High Confidence (FDR),4.818765715744755,5.239396057872431,5.221654960876018,4.085184488263785,3.8402907671030952,3.8007048889654493,4.4878862094005,4.66498884564352,5.116911076065777,4.758420064901468,4.923751250109021,5.390747038350066,5.2879387975530605,4.975776259636298,5.0321121536736735,5.80521510345225,5.9146032538985684,5.685389514784664,5.991888717163128
GFPT1_HUMAN,-1.0481741453161537,0.13808674436158613,0.6578623915756627,Not Significant,2.2966482308802814,0.13750352374993502,1.979276487026042,0.13750352374993502,3.117182321068045,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.387716639663473,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.963113324174158,0.13750352374993502,3.172138568726246,2.4773943300096337,2.598275996360724,3.091880475239792
GGCT_HUMAN,-0.023592717655509077,0.9653384862154524,0.9895248192582636,Not Significant,0.13750352374993502,2.6293774696952577,2.2814124109349208,2.3389884498792397,1.6184265607781962,1.31593975143867,4.101835357142656,0.13750352374993502,2.6430074798949685,2.7939146032203186,2.189297421886731,2.628867119589055,1.6002516816897543,2.5597271219399516,3.2620649966628594,2.016870235423581,2.435155437174811,2.6872147730048406,0.13750352374993502
GGH_HUMAN,-0.09987755065027759,0.8867389431715734,0.9890381512365587,Not Significant,0.13750352374993502,1.8759751465224266,4.281991636334574,0.13750352374993502,3.665487234918513,0.13750352374993502,3.3621650022668033,2.6552596603716303,2.964446191018928,0.13750352374993502,1.709875292949735,0.13750352374993502,2.589622177191979,2.838372420382596,0.13750352374993502,2.180268232782852,2.3564377827296523,3.439871029513513,1.8891856678771737
GGYF2_HUMAN,0.07197075550062682,0.7117531510735478,0.977007225795428,Not Significant,2.5671323046169396,2.5748495338849486,2.491436871594747,3.572672733798733,2.792353090472212,2.4376467892347295,3.3272869871093493,2.6702577315099925,2.806486798342513,3.5276884559394293,2.343649504569563,2.6964745455405623,2.6120727405823403,3.293012686649503,3.075133583153119,2.8366397120745845,2.8367921056915173,2.608303123554666,2.9438475497252186
GLGB_HUMAN,0.37311410186871363,0.48638999301186986,0.9170005292369987,Not Significant,1.9269813403649414,2.2233989295924093,2.425144389174043,2.3776277608094216,3.6593198202566737,4.038040642270305,2.8277706119553128,4.543483202115193,2.5372697704007234,3.3001146761522313,2.5439897584683093,0.13750352374993502,2.6972394356197706,3.348116296581038,2.7768594477893753,3.044986217723188,3.338272904201434,4.515529685459212,2.9841959163545084
GLRX1_HUMAN,-0.3169087106940873,0.629822675096162,0.9670583591688167,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.4321871090299947,0.13750352374993502,1.7910695300003827,3.2017957647393116,3.04871291314464,0.13750352374993502,1.0817635453601313,2.278127770450435,3.4470304930983438,0.13750352374993502,2.589611092950667,1.9165475925165114,0.13750352374993502,2.922240155042134,3.658351854013778,1.8351451306561601
GLYM_HUMAN,0.38618575490030693,0.30846406085790423,0.8221583135427932,Not Significant,0.13750352374993502,2.605076576554399,2.608263709420317,3.198395349967004,2.508618917462469,2.301562657982294,2.6183562797200874,2.7243631819742338,2.419141755689455,2.5373016590940103,3.3654879064354657,2.513492562398444,0.13750352374993502,2.3473640489229557,2.725201016579368,3.29964863092099,2.423727997129137,2.821723833546182,2.3150800558755544
GLYR1_HUMAN,0.13559326921194081,0.4397251458019512,0.8939493210530289,Not Significant,2.806881073392485,2.497217625897341,3.749496738241058,2.7913612913746637,3.6102010861757576,3.177340410270371,3.325525209853849,3.7122157309176917,3.2654472133651504,3.629455258294792,3.5484168336669994,2.791039447094,3.536260460523586,3.2856946924001584,3.2743150990380707,2.5894636107805447,3.6771800591615804,3.378222806106305,3.443040705119504
GNAI2_HUMAN,-0.5325101228865314,0.05890697732890654,0.5315641465429671,Not Significant,3.3686517603605015,3.486423644897488,3.3392276616584526,2.842862615834629,1.4761010208861511,2.5568813265232113,3.0633141304582856,2.8495660812495878,3.1157742104424497,2.7496045067588057,3.5636222467278196,3.192194219474813,3.4471103709647206,2.6474624540878513,3.022575402476919,3.1193022159104515,3.8030146886933394,3.4642287198625747,3.78191905050252
GNL1_HUMAN,-0.24820618467499828,0.5640126790534815,0.9465469069872365,Not Significant,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.18347884759851,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,2.3674227659867357,0.13750352374993502,1.9392090827616957,0.13750352374993502,0.13750352374993502
GNL3_HUMAN,-0.3911807020958369,0.07997100225906753,0.5882612708548357,Not Significant,3.181997639743599,4.228617436316123,4.169721554626876,2.9126216910328555,4.164646101052577,3.6486183512500676,3.3630340120685767,4.153480922449312,4.058081037620484,3.9926744442683235,3.7626156294139195,4.362204971348767,3.258857423051378,4.088129312740687,4.0912207743880415,4.477533471382959,4.2134923917880185,4.262807200058856,4.430972261164105
GNPTA_HUMAN,-1.0720422145791908,0.12253106767275236,0.652295107967259,Not Significant,2.718316343180736,2.187783222832119,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.13750352374993502,3.384573984842855,1.6017763716059361,0.13750352374993502,2.236212437110795,3.1135487974047384,0.13750352374993502,3.4146465716579297,3.1263302967866844,0.13750352374993502,2.6800365526206607,2.5017297904143896,1.3751190725585154
GNS_HUMAN,0.6595072090006988,0.2217733718088376,0.7763233715523903,Not Significant,0.13750352374993502,1.1839774686749809,2.884366240208118,3.2492102348923884,1.7166524765385998,0.13750352374993502,1.653956435290056,0.13750352374993502,1.5869287894034327,2.3613237524790796,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.3775346243643523,0.13750352374993502,0.13750352374993502,1.135674901109425,0.13750352374993502,2.50379744362432
GPTC4_HUMAN,-0.45543282213825353,0.2882504133238239,0.8110876011904427,Not Significant,0.13750352374993502,0.13750352374993502,1.5560144227976465,0.13750352374993502,0.13750352374993502,0.13750352374993502,1.6131512759947435,2.2927131787280146,1.365451195732538,1.6596493193529926,1.7516675897578349,0.13750352374993502,2.228571050693666,1.4649097630436447,1.1570042660991482,2.3136072575313524,1.0691039468247392,2.042662732263689,2.3252431677157825
